id,date,text,retweet_count,lang,class,label
1234459254439936000,Mon Mar 02 12:43:16 +0000 2020,"@MotoGP No, no, no! That #coronavirus is now a crisis.",0,en,[0. 0. 0. 1. 0. 0. 0. 0.],fear
1234310499937984519,Mon Mar 02 02:52:10 +0000 2020,"RT @jennycohn1: “Switzerland has banned gatherings of 1,000 or more people; Saudi Arabia has stopped pilgrimages to holy sites; and Japan c…",139,en,[0. 0. 0. 0. 1. 0. 0. 0.],joy
1234497270319476736,Mon Mar 02 15:14:19 +0000 2020,"RT @robcounts: First Coronavirus case confirmed in NYC. 

With Cuomo &amp; De Blasio on the case our biggest metropolis should have nothing to…",15,en,"[0.         0.         0.         0.29192547 0.         0.70807453
 0.         0.        ]",fear
1234338504408043521,Mon Mar 02 04:43:27 +0000 2020,RT @TB_Times: First patients in Florida test positive for coronavirus https://t.co/LtmK53JsFB,17,en,"[0.        0.2572549 0.        0.        0.7427451 0.        0.
 0.       ]",anticipation
1234380751551860736,Mon Mar 02 07:31:19 +0000 2020,RT @CBSNews: South Korea reported 476 new confirmed cases of the novel coronavirus https://t.co/jwZDfYZVU9 https://t.co/ljdhMxdfE0,38,en,"[0.         0.         0.         0.29192547 0.         0.70807453
 0.         0.        ]",fear
1234288488033538049,Mon Mar 02 01:24:42 +0000 2020,"RT @TheDweck: Whatever ends up happening with coronavirus, it’s gonna be a great year for canceling plans",1885,en,[0. 1. 0. 0. 0. 0. 0. 0.],anticipation
1234365514975150082,Mon Mar 02 06:30:46 +0000 2020,RT @Nairobi_News: Nigeria confirms first coronavirus case in sub-Saharan Africa https://t.co/XK0gmVTw4P,4,en,"[0.         0.         0.         0.29192547 0.         0.70807453
 0.         0.        ]",fear
1234340189939437568,Mon Mar 02 04:50:08 +0000 2020,RT @TimWattsMP: Josh Frydenberg’s answer to every question in #qt today about how the Australian economy has been stalling for months BEFOR…,6,en,"[0.         0.         0.23292469 0.         0.         0.
 0.         0.76707531]",disgust
1234283447683895301,Mon Mar 02 01:04:40 +0000 2020,Every day a new state is announcing someone with coronavirus so PLS BE CAREFUL,0,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234382448206675969,Mon Mar 02 07:38:04 +0000 2020,RT @McConnellDaniel: Breaking: Scoil Catriona in Glasnevin closed for 14 days after a case of Covid-19 identified in a person in the school…,313,en,"[0.         0.         0.         0.06460481 0.         0.15670103
 0.         0.77869416]",fear
1234519393020805120,Mon Mar 02 16:42:14 +0000 2020,RT @gordongekko369: Coronavirus: DBS pushes 'contact free' digital banking https://t.co/AJFILcvxZR,18,en,[0. 0. 0. 0. 1. 0. 0. 0.],joy
1234555597938446340,Mon Mar 02 19:06:06 +0000 2020,"RT @FZirm: The CDC lab in Atlanta was contaminated so the coronavirus test kits it produced were useless, letting the virus🦠 spread undetec…",48,en,[0. 0. 1. 0. 0. 0. 0. 0.],disgust
1234619287341608962,Mon Mar 02 23:19:10 +0000 2020,RT @SimonPease1: I have checked this at the WHO website.  I see no statement from the WHO saying this and it does not make sense.  I have r…,114,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234554245317382144,Mon Mar 02 19:00:43 +0000 2020,We beg https://t.co/xU19naAyIb,0,en,[0. 0. 0. 0. 0. 1. 0. 0.],sadness
1234451558055608321,Mon Mar 02 12:12:41 +0000 2020,"RT @HKrassenstein: BREAKING: 2 people have tested positive for the coronavirus in the Tampa Bay area of Florida.  

Stop saying that Corona…",628,en,[0. 0. 0. 0. 1. 0. 0. 0.],joy
1234447804753379330,Mon Mar 02 11:57:46 +0000 2020,RT @MajinBoochi: Coronavirus in NY? There's only one person who can save us https://t.co/mlh1UtwaVm,26538,en,"[0.         0.         0.         0.         0.26246719 0.
 0.         0.73753281]",joy
1234428786944495616,Mon Mar 02 10:42:12 +0000 2020,"RT @ShivAroor: BREAKING: First case of Coronavirus confirmed in Delhi, another in Telangana.",1790,en,"[0.         0.         0.         0.29192547 0.         0.70807453
 0.         0.        ]",fear
1234538433181253633,Mon Mar 02 17:57:53 +0000 2020,"RT @jxeker: everyone: we need a coronavirus vaccine NOW

doctors: https://t.co/6KpSgv4NsA",36086,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234290214677426179,Mon Mar 02 01:31:33 +0000 2020,RT @missnemmanuel: Assuming someone has #Coronavirus just because they are Asian is race based discrimation. I have been hearing accounts o…,410,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234273195525656578,Mon Mar 02 00:23:56 +0000 2020,"RT @koryodynasty: South Korea has gone through over 10,000 COVID-19 tests today. People who have any slightest of symptoms (or not) can eve…",25587,en,[0. 0. 0. 1. 0. 0. 0. 0.],fear
1234617882895618049,Mon Mar 02 23:13:36 +0000 2020,"this entire thread is useless for the working poor who can not:
-work from home
-spend more at the grocery
-call a PCP 
.... etc etc https://t.co/pNESXrJQJv",2,en,[0. 0. 0. 0. 1. 0. 0. 0.],joy
1234483470719758336,Mon Mar 02 14:19:29 +0000 2020,"Europe is about to get hit even harder which is hard to imagine after what we’ve been through the past 1-2 weeks..
#coronavirus
#COVID19",1,en,[1. 0. 0. 0. 0. 0. 0. 0.],anger
1234295576734380032,Mon Mar 02 01:52:52 +0000 2020,"RT @charliekirk11: Just as the top NIH official begins to explain a cure for Coronavirus, CNN cut away to a Mike Bloomberg town hall

They…",11320,en,"[0.         0.20462725 0.         0.         0.         0.
 0.         0.79537275]",anticipation
1234311975078912005,Mon Mar 02 02:58:01 +0000 2020,RT @DeanObeidallah: @realDonaldTrump Did u know on Wednesday BEFORE Trump's press conference he knew a person in US had caught the coronavi…,267,en,[0. 0. 0. 0. 0. 0. 1. 0.],surprise
1234552850233118727,Mon Mar 02 18:55:11 +0000 2020,RT @adamcancryn: New: HHS Secretary Alex Azar is under fire over the rocky federal response to the coronavirus outbreak – with Trump offici…,26,en,"[0.         0.         0.         0.72666667 0.         0.
 0.27333333 0.        ]",fear
1234558183164674049,Mon Mar 02 19:16:22 +0000 2020,RT @mhtagarwal1109: @ABPNews @ndtv  need your help here. #coronavirus,1,en,[0. 0. 0. 1. 0. 0. 0. 0.],fear
1234455411983405057,Mon Mar 02 12:27:59 +0000 2020,RT @bluegureum: Minhyun sleeps with cleaning tools. He probably invested more in cleansing wipes and sanitizer than clothes.,5753,en,[1. 0. 0. 0. 0. 0. 0. 0.],anger
1234357093399920641,Mon Mar 02 05:57:18 +0000 2020,RT @MajinBoochi: Coronavirus in NY? There's only one person who can save us https://t.co/mlh1UtwaVm,26541,en,"[0.         0.         0.         0.         0.26246719 0.
 0.         0.73753281]",joy
1234580284223508480,Mon Mar 02 20:44:11 +0000 2020,Warren’s on COVID19 rapid response while also crisscrossing the country campaigning. https://t.co/Tfp1TzMk3T,0,en,[0. 0. 0. 0. 0. 0. 1. 0.],surprise
1234326630253965312,Mon Mar 02 03:56:15 +0000 2020,"RT @HeshmatAlavi: For those unfamiliar with the filthy-minded &amp; reactionary regime ruling #Iran

Mullahs' solution for the #coronavirus

-T…",804,en,"[0.         0.         0.03729683 0.91843366 0.         0.
 0.         0.04426951]",disgust
1234568285515141125,Mon Mar 02 19:56:31 +0000 2020,"RT @panafriKanguru: Chinese  must own up to developing a bioweapon #Coronavirus gone wrong.
The information  in the public domain lead to d…",2,en,[0. 1. 0. 0. 0. 0. 0. 0.],anticipation
1234498279297122304,Mon Mar 02 15:18:20 +0000 2020,"RT @tedlieu: Dear @VP Pence: SCREENING AT AIRPORTS IS NOT TESTING. As of last week, S Korea tested over 35,000 people for #coronavirus. US…",10877,en,[0. 1. 0. 0. 0. 0. 0. 0.],anticipation
1234424201173520384,Mon Mar 02 10:23:58 +0000 2020,"Reuters, NASDAQ
Nike temporarily closes European headquarters due to coronavirus case
https://t.co/AixvBc1UsS 
https://t.co/ct1xpDByeH
#SARSCoV2
#COVID19",0,en,"[0.         0.         0.         0.29192547 0.         0.70807453
 0.         0.        ]",fear
1234553149073043461,Mon Mar 02 18:56:22 +0000 2020,"RT @IranHrm: A man has fallen to the ground in Shiraz, #Iran most likely due to #coronavirus
Many have been quarantined in 3 hospitals. At…",100,en,"[0.         0.         0.         0.91527898 0.         0.04173586
 0.         0.04298516]",fear
1234536564291706881,Mon Mar 02 17:50:28 +0000 2020,"RT @Saudi_Gazette: #BREAKING: #SaudiArabia announces the first case of #Coronavirus in the Kingdom, with the infected case being a citizen…",127,en,"[0.         0.         0.         0.29192547 0.         0.70807453
 0.         0.        ]",fear
1234552235536928768,Mon Mar 02 18:52:44 +0000 2020,"RT @jxeker: everyone: we need a coronavirus vaccine NOW

doctors: https://t.co/6KpSgv4NsA",36086,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234433798630187009,Mon Mar 02 11:02:06 +0000 2020,"RT @HeshmatAlavi: #BREAKING
Over 12,000 people in #Iran have been hospitalized after being diagnosed with #coronavirus &amp; this is only 20% o…",162,en,[0. 0. 0. 1. 0. 0. 0. 0.],fear
1234375142677106688,Mon Mar 02 07:09:02 +0000 2020,RT @TheNewEuropean: Calls for government to extend Brexit transition period to focus on coronavirus https://t.co/UHDNfa6B19,59,en,[0. 0. 0. 1. 0. 0. 0. 0.],fear
1234418341579644928,Mon Mar 02 10:00:41 +0000 2020,"RT @TwitterLive: @itskikoooo_ Due to concerns around the coronavirus, we have made the tough decision to postpone #BlackTwitterLive to a la…",1,en,[0. 0. 0. 0. 0. 1. 0. 0.],sadness
1234504541002960897,Mon Mar 02 15:43:13 +0000 2020,We need President Warren now more than ever! @ewarren 2020! https://t.co/BeUnithMMy,0,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234423301927079936,Mon Mar 02 10:20:24 +0000 2020,RT @allkpop: Kai becomes latest EXO member to make big donation on behalf of coronavirus relief https://t.co/Rl4YdyUMqY https://t.co/KGdKNT…,3080,en,"[0.         0.         0.         0.         0.77797513 0.22202487
 0.         0.        ]",joy
1234372359248703488,Mon Mar 02 06:57:58 +0000 2020,@jlay02 From @businessinsider 2/27/20 re. #coronavirus #COVID19 #mortality rates citing math prof from @TempleUniv https://t.co/96I1C6cIuR,0,en,[0. 0. 0. 0. 1. 0. 0. 0.],joy
1234420577332412421,Mon Mar 02 10:09:34 +0000 2020,"RT @sluts_guts: And just like that, the coronavirus was no more. 🙏 https://t.co/aNclsbznIJ",15,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234525792824111109,Mon Mar 02 17:07:40 +0000 2020,"RT @MaajidNawaz: I stand by my view as expressed on my @LBC show, the Iranian theocracy is now the global epicentre for #Coronavirus. Matte…",234,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234590224312885248,Mon Mar 02 21:23:41 +0000 2020,RT @CatholicPraying: An anon requests prayers for those at this facility,9,en,[0. 0. 0. 0. 1. 0. 0. 0.],joy
1234321307849850886,Mon Mar 02 03:35:07 +0000 2020,"RT @SenSchumer: Today, I am announcing a major push to make the coronavirus vaccine fully covered by Medicare.

Because seniors who will ne…",9680,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234508482096893952,Mon Mar 02 15:58:52 +0000 2020,RT @amayonnnaise: if u swam in lake lanier when u were a kid ur immune to coronavirus,1422,en,[0. 0. 0. 0. 1. 0. 0. 0.],joy
1234452538734391298,Mon Mar 02 12:16:34 +0000 2020,"RT @RealJamesWoods: Read this thread if you care about the facts.  Or, you can listen to the cavalcade of nitwits on #CNN, starting with #C…",8649,en,"[0.         0.10299522 0.7499276  0.         0.         0.
 0.04724048 0.0998367 ]",anticipation
1234402703549304832,Mon Mar 02 08:58:33 +0000 2020,"RT @SteveGuest: Furthermore, on CNN, their coverage of coronavirus has been devoted to Trump bashing.

STUDY: Trump-Bashing Takes up Majori…",2052,en,[0. 0. 0. 0. 0. 0. 1. 0.],surprise
1234493767169839105,Mon Mar 02 15:00:24 +0000 2020,UPDATE 1-Swedish Public Health Agency calls for suspension of #Iran flights over #coronavirus - Reuters #Swedish  https://t.co/fuKtQzIZ7e,0,en,"[0.         0.01874146 0.         0.95661976 0.02463878 0.
 0.         0.        ]",anticipation
1234578409616855040,Mon Mar 02 20:36:44 +0000 2020,@CDC why don’t we have this? Or at least in the ER? South Korea Tests for Coronavirus at Drive-through Clinics | Voice of America - English ⁦@ai6yrham⁩ ⁦@LynetteRomero⁩  https://t.co/XUo8Ko6cBW,0,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234466681830772737,Mon Mar 02 13:12:46 +0000 2020,"RT @WHO: @DrTedros ""There are 10 basic things that you should know.

1⃣clean your 👐 regularly with an alcohol-based hand rub, or wash them…",2371,en,"[0.         0.         0.         0.         0.22146508 0.
 0.         0.77853492]",joy
1234387814776631297,Mon Mar 02 07:59:23 +0000 2020,Sad they need assistance . https://t.co/H5CmwFc6pu,0,en,[0. 0. 0. 0. 0. 1. 0. 0.],sadness
1234586462248742914,Mon Mar 02 21:08:44 +0000 2020,"You’ll never find coronavirus in that crisp , clean Middlesbrough air .",0,en,"[0.         0.         0.         0.         0.23070098 0.
 0.         0.76929902]",joy
1234490324598349825,Mon Mar 02 14:46:43 +0000 2020,RT @JamaicaGleaner: Woman who visited Iran is NYC’s first case of coronavirus - https://t.co/oxou1eXJai,5,en,"[0.         0.         0.         0.29192547 0.         0.70807453
 0.         0.        ]",fear
1234542849464709120,Mon Mar 02 18:15:26 +0000 2020,"RT @BNODesk: 4 new U.S. cases of coronavirus:
- First case in New Hampshire
- 1 new case in Illinois
- 1 new case in Oregon
- 1 new case fr…",533,en,"[0.         0.         0.         0.29192547 0.         0.70807453
 0.         0.        ]",fear
1234508966949990402,Mon Mar 02 16:00:48 +0000 2020,RT @ShaleRemien: HAPPENING NOW: #Governor McMaster starting press conference to discuss the latest on the #coronavirus and what it means fo…,3,en,"[0.         0.72460364 0.         0.         0.         0.07339988
 0.20199648 0.        ]",anticipation
1234535652731052032,Mon Mar 02 17:46:50 +0000 2020,"RT @tonyposnanski: Listen, I don’t believe in making the Coronavirus political. I’m just saying that I don’t want a man who can’t close an…",601,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234602893661044744,Mon Mar 02 22:14:02 +0000 2020,"RT @jxeker: everyone: we need a coronavirus vaccine NOW

doctors: https://t.co/6KpSgv4NsA",36086,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234437297795366912,Mon Mar 02 11:16:01 +0000 2020,Covid-19 sparks one of the fastest slides since the second world war https://t.co/H9uzVdkJh8 https://t.co/mpiAofM0M9,0,en,[0. 0. 0. 1. 0. 0. 0. 0.],fear
1234594731654402048,Mon Mar 02 21:41:36 +0000 2020,"RT @K_JeanPierre: “The administration’s response has been reactive, not proactive,” added a former HHS official. “A lot of what has happene…",119,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234309058233950209,Mon Mar 02 02:46:26 +0000 2020,"RT @business: JUST IN: Coronavirus cases in South Korea climb past 4,200 https://t.co/BWKGLC5FQt https://t.co/Cdrx68ivjV",95,en,"[0.         0.         0.         0.29192547 0.         0.70807453
 0.         0.        ]",fear
1234412394643951622,Mon Mar 02 09:37:03 +0000 2020,"RT @Pandasticata: A break from the coronavirus...
Guys look at Kiba’s new nametag that matches his face😭😭 https://t.co/pDyHtFGdHZ",8,en,"[0.        0.        0.        0.        0.2528363 0.        0.7471637
 0.       ]",joy
1234277681828491264,Mon Mar 02 00:41:45 +0000 2020,"RT @Nrg8000: Confirmation that HK police are using mass arrest to deter people from political protest.
The clearest and loudest link that p…",2332,en,"[0.         0.         0.         0.21216041 0.         0.
 0.         0.78783959]",fear
1234499200437624833,Mon Mar 02 15:21:59 +0000 2020,"RT @kurteichenwald: This is the most important piece that has been written about protecting yourself from coronavirus. Read every word, fol…",472,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234292914550976512,Mon Mar 02 01:42:17 +0000 2020,RT @Reuters: Just in: New York state confirms first coronavirus case https://t.co/3vcBruVax5,517,en,"[0.         0.         0.         0.29192547 0.         0.70807453
 0.         0.        ]",fear
1234347898260688898,Mon Mar 02 05:20:46 +0000 2020,"RT @donwinslow: Dear @realDonaldTrump 

Listen up you racist fuck. 

You've spent YEARS denigrating the Mexican people. 

Now you suggest t…",4222,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234313337925767168,Mon Mar 02 03:03:26 +0000 2020,RT @RVAwonk: The CDC has apparently failed to release crucial info about #coronavirus that doctors say could help save the lives of others…,2006,en,"[0.         0.         0.         0.06755408 0.21231281 0.
 0.         0.72013311]",fear
1234455543101698048,Mon Mar 02 12:28:31 +0000 2020,RT @SGTreport: New post VATICAN OFFICIALS REFUSE TO SAY IF POPE FRANCIS WAS TESTED FOR CORONAVIRUS AS ... has been published on  - https://…,122,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234360891401031680,Mon Mar 02 06:12:24 +0000 2020,RT @robertocossio77: I flew from Mexico City to NYC today. Two of the biggest population centers in the world. Two of the most concurred ai…,60,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234571763482157056,Mon Mar 02 20:10:20 +0000 2020,"RT @London_W4: Tonight, somewhere in London. Possibly the last photo that I will ever take, as it's now inevitable that we're all going to…",53,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234353387862360064,Mon Mar 02 05:42:35 +0000 2020,"RT @RealJamesWoods: Read this thread if you care about the facts.  Or, you can listen to the cavalcade of nitwits on #CNN, starting with #C…",8650,en,"[0.         0.10299522 0.7499276  0.         0.         0.
 0.04724048 0.0998367 ]",anticipation
1234439822699302913,Mon Mar 02 11:26:03 +0000 2020,"“It’s too soon to measure the impact of Coronavirus on the economy, but we can minimise it”.

@PaoloGentiloni on #Coronavirus and the need to safeguard #EU’s growth.",0,en,"[0.         0.         0.         0.         0.14842579 0.
 0.         0.85157421]",joy
1234423786142871552,Mon Mar 02 10:22:19 +0000 2020,"RT @NorbertElekes: JUST IN: Spain reports 26 new cases of coronavirus, a total of 84 cases.

15 cases in Madrid.",84,en,"[0.         0.         0.         0.29192547 0.         0.70807453
 0.         0.        ]",fear
1234437984239443969,Mon Mar 02 11:18:44 +0000 2020,"Looks like Pence needs to be ""recharged.""‼️‼️ https://t.co/TP8SpZ1CQb",0,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234417860790779904,Mon Mar 02 09:58:47 +0000 2020,RT @Gustika: The fact that COVID-19 is not airborne confirms the fact that I personally need to stock up on face masks. I shan't underestim…,85,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234605937928765440,Mon Mar 02 22:26:08 +0000 2020,"RT @WhiteHouse: .@VP, @SecAzar, and CDC Principal Deputy Director Dr. Anne Schuchat gave a coronavirus update to our Nation's governors tod…",614,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234434910389063680,Mon Mar 02 11:06:31 +0000 2020,"RT @ShivAroor: BREAKING: First case of Coronavirus confirmed in Delhi, another in Telangana.",1790,en,"[0.         0.         0.         0.29192547 0.         0.70807453
 0.         0.        ]",fear
1234492325373632512,Mon Mar 02 14:54:40 +0000 2020,RT @MajinBoochi: Coronavirus in NY? There's only one person who can save us https://t.co/mlh1UtwaVm,26538,en,"[0.         0.         0.         0.         0.26246719 0.
 0.         0.73753281]",joy
1234517550953881611,Mon Mar 02 16:34:55 +0000 2020,"RT @ChristinePolon1: There are only 85 cases in a country of 320,000,000 people. Who's stupid now, and what have you done for your human du…",127,en,"[0.         0.         0.         0.29192547 0.         0.70807453
 0.         0.        ]",fear
1234294981499576321,Mon Mar 02 01:50:30 +0000 2020,RT @eugenegu: Here’s what needs to happen to with the coronavirus. The CDC needs to prioritize protecting the elderly and those with chroni…,350,en,[0. 1. 0. 0. 0. 0. 0. 0.],anticipation
1234404918045421569,Mon Mar 02 09:07:21 +0000 2020,"RT @Rparkerscience: HHS Secretary Azar says new coronavirus case appears in Chicago

https://t.co/ICaQVT7Qox",73,en,"[0.         0.         0.         0.29192547 0.         0.70807453
 0.         0.        ]",fear
1234484569987878912,Mon Mar 02 14:23:51 +0000 2020,Whaat! The day COVID19 hits Delhi? https://t.co/MX308kfWfE,0,en,[1. 0. 0. 0. 0. 0. 0. 0.],anger
1234592470039760897,Mon Mar 02 21:32:37 +0000 2020,This is for real ! https://t.co/9P71G7SSJS,0,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1234597952334782470,Mon Mar 02 21:54:24 +0000 2020,RT @harper: smdh the US is going to be in for a wild ride https://t.co/888YoDSGel,63,en,[0. 0. 0. 0. 0. 0. 1. 0.],surprise
1234480313553866752,Mon Mar 02 14:06:56 +0000 2020,RT @mrjamesob: Very interesting/strange. https://t.co/iEFrvsc2gn,28,en,[0. 0. 0. 0. 0. 0. 1. 0.],surprise
1234473330440359936,Mon Mar 02 13:39:12 +0000 2020,"RT @60Minutes: Michael Bloomberg calls the President's comments on coronavirus ""incomprehensible."" See more of our interview with the candi…",570,en,"[0.         0.         0.         0.28436019 0.         0.
 0.         0.71563981]",fear
1234275464119586817,Mon Mar 02 00:32:57 +0000 2020,"RT @QeyeTDogbytes: This guy is no political genius 

He’s a fukkin pimp pimp’n his revisionist nihilistic desires as valid prognosticators.…",5,en,[0. 0. 0. 0. 1. 0. 0. 0.],joy
1234617780915331073,Mon Mar 02 23:13:11 +0000 2020,RT @girlziplocked: Things are bleak. https://t.co/KeboIZbYnt,32,en,[0. 0. 0. 0. 0. 1. 0. 0.],sadness
1234586218601623555,Mon Mar 02 21:07:46 +0000 2020,"Iraqi Kurdistan reports one new coronavirus case, overall 5
https://t.co/VtLqmRgBso",0,en,"[0.         0.         0.         0.29192547 0.         0.70807453
 0.         0.        ]",fear
1234337420667015169,Mon Mar 02 04:39:08 +0000 2020,"RT @CBCAlerts: Ontario now reporting 4 more coronavirus cases. There are now 24 cases in Canada -- 15 in Ontario, 8 in British Columbia and…",250,en,"[0.         0.         0.         0.29192547 0.         0.70807453
 0.         0.        ]",fear
1234485097648226306,Mon Mar 02 14:25:57 +0000 2020,"RT @HeshmatAlavi: @SecPompeo Unfortunately, one can't the same thing about #Iran.
More people are collapsing in the streets.
#coronavirus…",118,en,"[0.         0.         0.02005693 0.92309926 0.         0.05684381
 0.         0.        ]",disgust
1234574686283083792,Mon Mar 02 20:21:57 +0000 2020,RT @VassiliouEU: As simple as that !!! https://t.co/9YIRDHCJFm,4,en,[0. 0. 0. 0. 1. 0. 0. 0.],joy
1234319276766416896,Mon Mar 02 03:27:02 +0000 2020,"RT @koryodynasty: South Korea has gone through over 10,000 COVID-19 tests today. People who have any slightest of symptoms (or not) can eve…",25587,en,[0. 0. 0. 1. 0. 0. 0. 0.],fear
1234490684947804160,Mon Mar 02 14:48:09 +0000 2020,RT @Reuters: The Louvre museum in Paris remains shut amid coronavirus fears https://t.co/B4ZB4KBLnc https://t.co/LI5SKKao6C,92,en,[0. 0. 0. 1. 0. 0. 0. 0.],fear
1234308003001720833,Mon Mar 02 02:42:14 +0000 2020,RT @BNODesk: BREAKING: New York state reports first case of coronavirus https://t.co/eUoE2b20hL,1965,en,"[0.         0.         0.         0.29192547 0.         0.70807453
 0.         0.        ]",fear
1234444230715748357,Mon Mar 02 11:43:34 +0000 2020,"Widespread transmission of coronavirus in UK is “highly likely” says PHE. We are encouraging Engage Consult customers to use our online consultation. For more info 01263 834648/support@engagehealth.uk
#coronavirusuk #coronavirus #CoronaVirusUpdate #onlineconsultation #NHSdigital https://t.co/GxSHgAx7TM",2,en,"[0.         0.         0.         0.         0.22779043 0.
 0.         0.77220957]",joy
1234403214637690881,Mon Mar 02 09:00:35 +0000 2020,"RT @ShivAroor: BREAKING: First case of Coronavirus confirmed in Delhi, another in Telangana.",1790,en,"[0.         0.         0.         0.29192547 0.         0.70807453
 0.         0.        ]",fear
1234595238179753984,Mon Mar 02 21:43:37 +0000 2020,RT @ColinCowherd: Just 2 minutes to get smarter.  Thank you sir.,1463,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
