id,date,text,retweet_count,lang,class,label
1223587191332528130,Sat Feb 01 12:41:34 +0000 2020,"RT @DeItaOne: CHINA EXEMPTS U.S. GOODS FOR CONTROLLING CORONAVIRUS OUTBREAK FROM PUNITIVE TARIFFS

CHINA EXEMPTS TARIFFS, OTHER TAXES ON GO…",61,en,"[2, 0, 0, 0, 0, 0]",joy
1223634368188600320,Sat Feb 01 15:49:02 +0000 2020,"#conoravirus origins?

Disgusting.

#MAGA https://t.co/JS3spFHBhI",1,en,"[0, 0, 0, 0, 0, 1]",disgust
1223404765087850496,Sat Feb 01 00:36:40 +0000 2020,"@smerconish @realDonaldTrump LOL @ these Trumpers... when the DOW is up, it’s because Trump is an incredible POTUS, when it’s down, it’s because the Corona virus... to be clear I don’t think that Trump has much to do with it, up or down, but the selective attribution is funny/sad.",0,en,"[0, 5, 0, 0, 0, 0]",sadness
1223735072915742720,Sat Feb 01 22:29:11 +0000 2020,👏🏼Are. 👏🏼You. 👏🏼Kidding. 👏🏼Me? https://t.co/5Fx9kyxgX3,0,en,"[1, 0, 0, 0, 0, 0]",joy
1223463759395450880,Sat Feb 01 04:31:05 +0000 2020,RT @benz0sss: people been hating on muslim for as long as we can remember and no one give a damn. when it comes to chinese it become a issu…,23312,en,"[0, 0, 1, 0, 0, 0]",anger
1223452767097778182,Sat Feb 01 03:47:24 +0000 2020,RT @vanOnselenP: Don’t rush into anything...it’s not like it’s a global health emergency or anything...,308,en,"[1, 0, 0, 0, 0, 0]",joy
1223416792049020929,Sat Feb 01 01:24:27 +0000 2020,"RT @arveecasil09: #coronavirus 
Let's pray for each other's good health, regardless of race. https://t.co/y22rAqos4s",2604,en,"[2, 0, 0, 0, 0, 0]",joy
1223499312182595584,Sat Feb 01 06:52:22 +0000 2020,"They were first to ""sense"" the 2019-nCoV outbreak. This is applied analytics at its best.

#iwork4delltechnologies #isilon #healthcaredata #ai
 #transformhit #artificialintelligence  #datascience  #bigdata  #digitalhealthcare #2019ncov  #ecs https://t.co/f4RMtAewWY",1,en,"[2, 0, 0, 0, 0, 0]",joy
1223553032396267521,Sat Feb 01 10:25:50 +0000 2020,"RT @SenRubioPress: While the #coronavirus spreads, we must continue to take necessary steps to address this global health crisis &amp; protect…",134,en,"[2, 0, 0, 0, 0, 0]",joy
1223462860707123205,Sat Feb 01 04:27:31 +0000 2020,RT @t_d_h_nair: Consuming cow urine and cow dung will stop the effect of infectious coronavirus. A person who chants Om Namah Shivay and ap…,259,en,"[0, 0, 0, 0, 4, 0]",fear
1223706988820992000,Sat Feb 01 20:37:36 +0000 2020,"RT @MbaliMkh_: Dear Lord please can you just spare Africa, just this once. 

You know we can barely afford basic health care. Please Lord.…",453,en,"[2, 0, 0, 0, 0, 0]",joy
1223562705438572549,Sat Feb 01 11:04:16 +0000 2020,RT @GappistanRadio: This is quite sad. Imran Khan willing to let Pakistani citizens catch Coronavirus and die in Wuhan because evacuating t…,1129,en,"[0, 1, 0, 0, 0, 0]",sadness
1223404389840433152,Sat Feb 01 00:35:10 +0000 2020,"RT @etb1000: @SenTomCotton Top news story on Bloomberg: 
The number of people in China killed by the coronavirus rose to at least 212, and…",3,en,"[0, 0, 0, 2, 0, 0]",surprise
1223547967216521216,Sat Feb 01 10:05:42 +0000 2020,"RT @PDChina: Photos of a 22-year-old nurse’s mottled hands melted people’s hearts. Hu Pei, a Gen Z nurse working at the division of infecti…",256,en,"[2, 0, 0, 0, 0, 0]",joy
1223656222064283649,Sat Feb 01 17:15:52 +0000 2020,"Conspiracy theory: 
Has this been a Globalist plan to topple Trump? New virus no ones heard if, maybe released ""accidentally""? Stock markets down everywhere, now criticism of him for responding to threat.
Maybe rather kill off worldwide economy than let Trump stay in office? https://t.co/IF6uiQHRcp",0,en,"[0, 2, 0, 0, 0, 0]",sadness
1223534844736671744,Sat Feb 01 09:13:33 +0000 2020,"RT @globaltimesnews: Walking around without a protective face mask? Well, you can't avoid these sharp-tongued drones! Many village and citi…",6619,en,"[2, 0, 0, 0, 0, 0]",joy
1223418538431377408,Sat Feb 01 01:31:24 +0000 2020,RT @Billie_T: We were in an actual Champions League final months ago. Just give me the corona virus it can’t be worse than supporting spurs,108,en,"[0, 1, 0, 0, 0, 0]",sadness
1223474994388373504,Sat Feb 01 05:15:44 +0000 2020,RT @business: Case of 10-year-old boy diagnosed with Wuhan coronavirus even though he showed no symptoms raises fears it's spreading undete…,490,en,"[0, 0, 0, 0, 1, 0]",fear
1223542233367867394,Sat Feb 01 09:42:55 +0000 2020,RT @benz0sss: people been hating on muslim for as long as we can remember and no one give a damn. when it comes to chinese it become a issu…,23312,en,"[0, 0, 1, 0, 0, 0]",anger
1223683322443784193,Sat Feb 01 19:03:33 +0000 2020,RT @ChannelNewsAsia: Wuhan coronavirus: Hong Kong medical workers agree to strike over mainland border closures https://t.co/0lekOwxIba htt…,1338,en,"[2, 0, 0, 0, 0, 0]",joy
1223728521639604224,Sat Feb 01 22:03:09 +0000 2020,RT @DrJudyStone: New post: Why Travel Bans Don’t Work During An Outbreak Like #Coronavirus via @forbes https://t.co/plkY4oaZkX,102,en,"[1, 0, 0, 0, 0, 0]",joy
1223742532640739328,Sat Feb 01 22:58:50 +0000 2020,"@CaroleMyers @IndexMacro @abdulqadeer03 You’ve totally missed the point here.

For seasonal influenza, my advice would be consider Vitamin D supplementation in addition to vaccination. 

There is unlikely to be a vaccination available for 2019-nCoV for many months - flu vaccination will not protect against #coronavirus",0,en,"[2, 0, 0, 0, 0, 0]",joy
1223596428053757958,Sat Feb 01 13:18:16 +0000 2020,RT @sneheshphilip: Really sad. A Pakistani student in #Wuhan watching his Indian counterparts being evacuated. The students have been left…,8351,en,"[0, 1, 0, 0, 0, 0]",sadness
1223574326147981315,Sat Feb 01 11:50:26 +0000 2020,RT @ThePollitt: This either foolish oversight or an act of evil genius.,35,en,"[0, 0, 1, 0, 0, 0]",anger
1223526176481849345,Sat Feb 01 08:39:07 +0000 2020,"RT @IndoPac_Info: #coronavirus 

A very good thread here from a scientist that is studying the #coronavirus. He said there are HIV elements…",107,en,"[2, 0, 0, 0, 0, 0]",joy
1223432737400340480,Sat Feb 01 02:27:49 +0000 2020,RT @jeremyhsu: Slashing public health funding and shutting down entire teams of government experts could cost the U.S. bigly as it faces th…,25,en,"[0, 2, 0, 0, 0, 0]",sadness
1223599232806014976,Sat Feb 01 13:29:25 +0000 2020,RT @CMichaelGibson: How Bad Will the Coronavirus Outbreak Get? Here Are 6 Key Factors  https://t.co/xJaJjmwkpl,19,en,"[0, 1, 0, 0, 0, 0]",sadness
1223408485867511810,Sat Feb 01 00:51:27 +0000 2020,Add: 5. Practise good hand hygiene. https://t.co/9KkIGEqM76,0,en,"[2, 0, 0, 0, 0, 0]",joy
1223724165687054336,Sat Feb 01 21:45:51 +0000 2020,It doesn't like dry hot weather https://t.co/sF5ZFAc9ht,0,en,"[1, 0, 0, 0, 0, 0]",joy
1223734133257576448,Sat Feb 01 22:25:27 +0000 2020,RT @MichellePhan: I’d like to remind the people who’ve been racist towards Asians because of the coronavirus. 90% of everything you own was…,1634,en,"[1, 0, 0, 0, 0, 0]",joy
1223627884494905344,Sat Feb 01 15:23:16 +0000 2020,RT @PoliticalKida: India has evacuated and Pakistan abandoned its students in Coronavirus hit Wuhan. Still likes of @ArvindKejriwal call Mo…,3142,en,"[1, 0, 0, 0, 0, 0]",joy
1223409247125483520,Sat Feb 01 00:54:29 +0000 2020,"@AgendaFreeTV  Does anyone else wonder how many poor souls have died at home and have yet to be recovered?
#Wuhan",0,en,"[0, 2, 0, 1, 0, 0]",sadness
1223434227082903553,Sat Feb 01 02:33:44 +0000 2020,RT @benz0sss: people been hating on muslim for as long as we can remember and no one give a damn. when it comes to chinese it become a issu…,23312,en,"[0, 0, 1, 0, 0, 0]",anger
1223479988961214464,Sat Feb 01 05:35:35 +0000 2020,RT @JDMayger: @business This Reuters story (and many others) have also reported that many people who are sick aren't getting tested. https:…,2,en,"[0, 0, 0, 0, 0, 2]",disgust
1223474115618623489,Sat Feb 01 05:12:14 +0000 2020,"RT @twt_malaysia: A good friend of mine who is also a former colleague back in MDEC, now a data scientist, came up with the Corona Virus tr…",594,en,"[4, 0, 0, 0, 0, 0]",joy
1223470308046331904,Sat Feb 01 04:57:07 +0000 2020,Good news! https://t.co/sh9ghRWGLU,0,en,"[2, 0, 0, 0, 0, 0]",joy
1223487614579171329,Sat Feb 01 06:05:53 +0000 2020,RT @TombStoneWyatt: This is in the infected districts and government run health care where people would literally take a day to see the doc…,587,en,"[2, 0, 0, 0, 0, 0]",joy
1223425788382343169,Sat Feb 01 02:00:12 +0000 2020,RT @KrutikaKuppalli: I am posting this again since there are a lot of questions regarding who should get tested for #2019nCoV. This is stra…,4,en,"[1, 0, 0, 0, 0, 0]",joy
1223451012855296000,Sat Feb 01 03:40:26 +0000 2020,Good for them they're prioritize then there's us Filipino that you couldn't eve give us a mask. https://t.co/BRHvZsjfeR,0,en,"[2, 0, 0, 0, 0, 0]",joy
1223464011393449984,Sat Feb 01 04:32:05 +0000 2020,RT @jamesmassola: Medical experts raise concerns about Indonesia's ability to detect novel coronavirus. The reagents - chemicals used in sp…,3197,en,"[1, 0, 0, 0, 0, 0]",joy
1223530589065748482,Sat Feb 01 08:56:39 +0000 2020,"RT @WeAreSfGH: With the UK confirming its first 2 cases of #2019nCoV here are some tips from 
@WHO
 for protecting yourself. At the same ti…",3,en,"[2, 0, 0, 0, 0, 0]",joy
1223602882257260545,Sat Feb 01 13:43:55 +0000 2020,"RT @steph93065: ZERO-Hedge wouldn't have been suspended if China wasn't afraid of this story. 

(I'll probably be suspended for tweeting it…",211,en,"[0, 0, 0, 0, 1, 0]",fear
1223603376287387648,Sat Feb 01 13:45:53 +0000 2020,"@nsitharaman Ma'am there is a suggestion relating the Corona Virus in China due to which many MNCs including Google closing there offices for unscheduled times, can't we just offer them to India and run there offices from CG, MP and many other states, it will boost the Infra etc",0,en,"[2, 0, 0, 0, 0, 0]",joy
1223510533514526720,Sat Feb 01 07:36:57 +0000 2020,"RT @i_theindian: ""Cow urine and cow dung can be used for treating #NovelCoronavirus disease. A special yagna will be performed to kill the…",195,en,"[0, 0, 0, 0, 4, 0]",fear
1223435165873201152,Sat Feb 01 02:37:28 +0000 2020,This shit is lowkey getting out of hand ... looks more and more like earth is tired of we all. Mars !!!!! u ready for our wreckage 🙃 https://t.co/02wY2126MU,0,en,"[1, 0, 0, 0, 0, 0]",joy
1223419176624128000,Sat Feb 01 01:33:56 +0000 2020,"RT @WSJ: Public ire over Hong Kong’s relative inaction amid the coronavirus outbreak grew as neighboring Macau, also a self-governed Chines…",1387,en,"[0, 0, 1, 0, 0, 0]",anger
1223631866462257152,Sat Feb 01 15:39:05 +0000 2020,"RT @UNGeneva: ""This is the time for facts, not fear.
This is the time for science, not rumors.
This is the time for solidarity, not stigma.…",1014,en,"[0, 0, 0, 0, 1, 0]",fear
1223536656684240896,Sat Feb 01 09:20:45 +0000 2020,RT @HongKongFP: Explainer: 7 reasons Hongkongers are angry about the gov’t response to the coronavirus https://t.co/dA8ApbCMLz #wuhan #hong…,414,en,"[0, 0, 1, 0, 0, 0]",anger
1223669502832971780,Sat Feb 01 18:08:38 +0000 2020,"RT @ImohUmoren: Ighalo, Came from Nigeria, Given no chance by his own fans both at home and in England, AFCON top scorer, Ice Cold Finisher…",2215,en,"[0, 0, 0, 2, 0, 0]",surprise
1223530907224571905,Sat Feb 01 08:57:55 +0000 2020,"RT @AnticolonialM: “During the fires, we saw post after post...outpourings of emotion, love and grief for the suffering of both humans and…",46,en,"[1, 2, 0, 0, 0, 0]",joy
1223756196982788103,Sat Feb 01 23:53:08 +0000 2020,"RT @SecAzar: At this time, the risk to Americans remains low, and we are working to keep it that way. We will continue our work to monitor,…",4198,en,"[0, 2, 0, 0, 0, 0]",sadness
1223434902151892993,Sat Feb 01 02:36:25 +0000 2020,RT @i_oofficial: that gucci mask isn’t gonna save u from corona virus but you’re gonna look sick when u die,398,en,"[0, 0, 0, 0, 0, 2]",disgust
1223647485928693761,Sat Feb 01 16:41:09 +0000 2020,RT @BoyterCathy: Disgusting https://t.co/dtR4WMbOzf,1,en,"[0, 0, 0, 0, 0, 1]",disgust
1223634816907841536,Sat Feb 01 15:50:49 +0000 2020,"RT @coranavirus: #China 🇨🇳

People away from #Wuhan suddenly continue to collapse. #Coronavirus has expanded like gunpowder and now other c…",95,en,"[1, 0, 0, 0, 0, 0]",joy
1223469370791231488,Sat Feb 01 04:53:23 +0000 2020,"RT @sumanthraman: A seriously good idea would be to send him to Wuhan and once he is infected, test out the cure on him.",70,en,"[2, 0, 0, 0, 0, 0]",joy
1223611601804070913,Sat Feb 01 14:18:34 +0000 2020,RT @PoliticalKida: India has evacuated and Pakistan abandoned its students in Coronavirus hit Wuhan. Still likes of @ArvindKejriwal call Mo…,3142,en,"[1, 0, 0, 0, 0, 0]",joy
1223447699011309569,Sat Feb 01 03:27:16 +0000 2020,"RT @cannotrunfast: U.S. declares coronavirus public health emergency after imposing quarantines. FAQ's on the Coronavirus outbreak.
https:/…",2,en,"[0, 0, 1, 0, 0, 0]",anger
1223672258062741504,Sat Feb 01 18:19:35 +0000 2020,"RT @KenRoth: Open and free communication is key to curbing an epidemic, so China is ""cracking down on negative media coverage and social me…",746,en,"[0, 2, 0, 0, 0, 0]",sadness
1223717472710336513,Sat Feb 01 21:19:15 +0000 2020,"RT @thejimjams: China reports outbreak of deadly bird flu among chickens in Hunan province, close to coronavirus epicentre of Wuhan  https:…",4,en,"[2, 0, 0, 0, 0, 0]",joy
1223452179752570880,Sat Feb 01 03:45:04 +0000 2020,"RT @TheSatishDua: Well done @airindiain!
And hereafter, it's #IndianArmy that the trusted one to take care of them, also to ensure others r…",78,en,"[2, 0, 0, 0, 0, 0]",joy
1223628087562096642,Sat Feb 01 15:24:04 +0000 2020,"Even education couldn't change their mental status. Ironically, they are from medical background and behaving like dumb. https://t.co/4Hs68ZA1zp",0,en,"[1, 0, 0, 0, 0, 0]",joy
1223430260705894402,Sat Feb 01 02:17:59 +0000 2020,"RT @arslan_hidayat: ""I'm not even scared of death, you think I'm scared of you Chinese Communist Party?"" says 'Chen Qiushi' as he vows to c…",546,en,"[0, 0, 0, 0, 2, 0]",fear
1223413140718665729,Sat Feb 01 01:09:57 +0000 2020,RT @maryhui: Carrie Lam starting the presser with lots of love for WHO's praise of China's coronavirus measures https://t.co/uGsX2i2aXS,43,en,"[1, 0, 0, 0, 0, 0]",joy
1223412119535792129,Sat Feb 01 01:05:53 +0000 2020,I’m scared 🤕 https://t.co/CJ2NRbLTWP,0,en,"[0, 0, 0, 0, 1, 0]",fear
1223513013803737089,Sat Feb 01 07:46:48 +0000 2020,"RT @Kaleagasi: Globalisation is good to promote the #SDGs

However, as the #coronavirus break points out, the globalisation facilitates as…",57,en,"[2, 0, 0, 0, 0, 0]",joy
1223718098114678795,Sat Feb 01 21:21:44 +0000 2020,"RT @CNN: The Association of Flight Attendants, an American union representing 50,000 flight attendants at 20 airlines, is urging the US gov…",174,en,"[1, 0, 0, 0, 0, 0]",joy
1223650272863453185,Sat Feb 01 16:52:14 +0000 2020,"RT @globaltimesnews: Walking around without a protective face mask? Well, you can't avoid these sharp-tongued drones! Many village and citi…",6619,en,"[2, 0, 0, 0, 0, 0]",joy
1223674568927170560,Sat Feb 01 18:28:46 +0000 2020,RT @ChannelNewsAsia: Wuhan coronavirus: Hong Kong medical workers agree to strike over mainland border closures https://t.co/0lekOwxIba htt…,1338,en,"[2, 0, 0, 0, 0, 0]",joy
1223403384071446530,Sat Feb 01 00:31:11 +0000 2020,"Rajneeti News (Measures, evacuation as Turkey confronts coronavirus threat - Daily Sabah) 
Panic has spread worldwide as the death toll from the coronavirus outbreak climbs to 213 and countries scramble to take measures to ... has been published on Rajneeti News - ... https://t.co/RXWGU4URnd",0,en,"[0, 0, 0, 0, 1, 0]",fear
1223513695940161536,Sat Feb 01 07:49:31 +0000 2020,"RT @ImohUmoren: Ighalo, Came from Nigeria, Given no chance by his own fans both at home and in England, AFCON top scorer, Ice Cold Finisher…",2215,en,"[0, 0, 0, 2, 0, 0]",surprise
1223423377005637635,Sat Feb 01 01:50:37 +0000 2020,RT @ashoswai: Modi should send this moron to Wuhan with some cow dung and urine!  https://t.co/BDWNBqTi2m,2667,en,"[0, 0, 0, 0, 2, 0]",fear
1223754931653488641,Sat Feb 01 23:48:06 +0000 2020,"RT @SecAzar: At this time, the risk to Americans remains low, and we are working to keep it that way. We will continue our work to monitor,…",4198,en,"[0, 2, 0, 0, 0, 0]",sadness
1223591119105286144,Sat Feb 01 12:57:10 +0000 2020,"RT @Stalingrad_Poor: You are the lowest form of human life, and a joke of a “journalist.” Zerohedge is a financial blog that got started du…",123,en,"[0, 2, 0, 0, 0, 0]",sadness
1223610769369026563,Sat Feb 01 14:15:15 +0000 2020,RT @Ruthlessindia: Breaking : Indian scientists have just found HIV (AIDS) virus-like insertions in the 2019-nCov virus that are not found…,383,en,"[1, 0, 0, 0, 0, 0]",joy
1223705544311156737,Sat Feb 01 20:31:51 +0000 2020,RT @PoliticalKida: India has evacuated and Pakistan abandoned its students in Coronavirus hit Wuhan. Still likes of @ArvindKejriwal call Mo…,3142,en,"[1, 0, 0, 0, 0, 0]",joy
1223683606515568640,Sat Feb 01 19:04:41 +0000 2020,"RT @maryhui: Per polling, &gt;60% of Hong Kongers support the medical strike and 80% want the mainland China border closed. 
https://t.co/WpQF…",826,en,"[4, 0, 0, 0, 0, 0]",joy
1223704625863249920,Sat Feb 01 20:28:12 +0000 2020,something truly ugly is happening in #china authorities seen loading up guns as they try to quarantine their population #coronavirus #chaos https://t.co/ElgU4r5hps,0,en,"[0, 0, 0, 0, 1, 0]",fear
1223672482755801090,Sat Feb 01 18:20:29 +0000 2020,RT @suilee: The W.H.O. says it has full confidence in China’s health care system to handle the coronavirus outbreak. They are basing this o…,15,en,"[2, 0, 0, 0, 0, 0]",joy
1223413350945587200,Sat Feb 01 01:10:47 +0000 2020,"RT @golrizghahraman: The only response to a health crisis is compassion, care, and cooperation among our communities.

Let’s remember New Z…",109,en,"[2, 0, 0, 0, 0, 0]",joy
1223542970760122368,Sat Feb 01 09:45:51 +0000 2020,"RT @MillennialMD: Garlic is good for:
- fried rice
- siomai
- vampire repellant

Garlic is not food for:
- corona virus cure",422,en,"[2, 0, 0, 0, 0, 0]",joy
1223731590171222019,Sat Feb 01 22:15:21 +0000 2020,RT @MichellePhan: I’d like to remind the people who’ve been racist towards Asians because of the coronavirus. 90% of everything you own was…,1634,en,"[1, 0, 0, 0, 0, 0]",joy
1223655992514105344,Sat Feb 01 17:14:57 +0000 2020,"RT @Kendogdoll: You can disagree with Dr Sim. it's a free world.
But remember he's the ID Consultant in Hospital Sungai Buloh.
The Top of t…",3059,en,"[0, 0, 0, 2, 0, 0]",surprise
1223463882942971904,Sat Feb 01 04:31:35 +0000 2020,RT @CTVNews: U.S. bars foreigners coming from China over coronavirus fears https://t.co/kpLJagH9C5 https://t.co/LJ46IEuv4i,14,en,"[0, 0, 0, 0, 1, 0]",fear
1223621061222137856,Sat Feb 01 14:56:09 +0000 2020,"RT @realDonaldTrump: Working closely with China and others on Coronavirus outbreak. Only 5 people in U.S., all in good recovery.",21750,en,"[2, 0, 0, 0, 0, 0]",joy
1223629253255675905,Sat Feb 01 15:28:42 +0000 2020,RT @PoliticalKida: India has evacuated and Pakistan abandoned its students in Coronavirus hit Wuhan. Still likes of @ArvindKejriwal call Mo…,3142,en,"[1, 0, 0, 0, 0, 0]",joy
1223456703829639168,Sat Feb 01 04:03:03 +0000 2020,RT @maddie_sofia: Washing your hands. The easiest step you can take to avoid viruses like #coronavirus or the flu. We take it for granted n…,31,en,"[1, 0, 0, 0, 0, 0]",joy
1223668781722943488,Sat Feb 01 18:05:46 +0000 2020,"RT @sushantsareen: Great job. Amidst all the criticism of the govts economic policy, we must give credit where it’s due. No govt has done m…",811,en,"[1, 0, 0, 0, 0, 0]",joy
1223591716327870465,Sat Feb 01 12:59:33 +0000 2020,RT @StockBoardAsset: $AAPL derived 17% of revenue from china in 4q19 - now will shut down all stores starting today through Feb.9 - this is…,19,en,"[0, 2, 0, 0, 0, 0]",sadness
1223740206194413568,Sat Feb 01 22:49:35 +0000 2020,RT @LlcTerrific: Lets Enjoy #comics that our Terrific Team Of Magicians Create While We Avoid #Corona #coronavirus retweet these pages to l…,7,en,"[2, 0, 0, 1, 0, 0]",joy
1223607404572610561,Sat Feb 01 14:01:53 +0000 2020,RT @JordanRowes: Someone needs todo a documentary how how The Simpsons predict future. Its actually scary?,3667,en,"[0, 0, 0, 0, 1, 0]",fear
1223696629225730051,Sat Feb 01 19:56:26 +0000 2020,"RT @culttture: Whistleblowers in Wuhan who warned about the risk of a coronavirus outbreak last month were arrested, expert claims

https:/…",68,en,"[0, 0, 1, 0, 0, 0]",anger
1223484778189443072,Sat Feb 01 05:54:37 +0000 2020,Why is Australian’s top health official still claiming corona virus is situated mainly in Hubei province in China? It is all over the country.  Australia should immediately suspend all inbound flights from China. This pandemic is already out of control.,0,en,"[0, 0, 0, 2, 0, 0]",surprise
1223454588377812992,Sat Feb 01 03:54:39 +0000 2020,RT @Reuters: China's Baidu delays earnings date on coronavirus fears https://t.co/heIAFJZy9o https://t.co/l9UK8d817w,19,en,"[0, 0, 0, 0, 1, 0]",fear
1223604532992790536,Sat Feb 01 13:50:28 +0000 2020,RT @techopcode: #Tesla Ordered to Shut Down Shanghai Factory Over #Coronavirus Fears https://t.co/Z1UZOMGTOp,3,en,"[0, 2, 0, 0, 1, 0]",sadness
1223611453476761601,Sat Feb 01 14:17:58 +0000 2020,"RT @jorge_guajardo: “The WHO urged countries to avoid travel restrictions, but very soon after that, the USA did the opposite,"" Chinese For…",254,en,"[1, 0, 0, 0, 0, 0]",joy
1223647821473042438,Sat Feb 01 16:42:29 +0000 2020,"RT @SolomonYue: I don't believe those numbers. When this oppressive regime is ready to shoot its #coronarovirus victims, it means🇨🇳lost its…",259,en,"[0, 1, 0, 0, 0, 0]",sadness
1223572924839280640,Sat Feb 01 11:44:52 +0000 2020,RT @Pang2Bo: Proud of my mother who’s currently working 16 hours per day to combat #coronavirus. Despite that she’s retired for years and t…,2037,en,"[1, 0, 0, 0, 0, 0]",joy
1223544987016499200,Sat Feb 01 09:53:51 +0000 2020,"RT @trtworld: The Wuhan coronavirus is spreading around the world, raising fears of a global outbreak. But what is a coronavirus, and how d…",69,en,"[0, 0, 0, 0, 1, 0]",fear
